dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
logiqa2,logiqa2-validation-000655,logiqa2-train-000987,1.0000003576278687,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000656,logiqa2-train-004091,0.7979248762130737,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000657,logiqa2-train-001216,0.5995888113975525,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000658,logiqa2-train-003202,0.5682634711265564,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000659,logiqa2-train-002529,0.9353983402252197,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000660,logiqa2-train-008359,1.0000001192092896,False,,False,False,True,False,True
logiqa2,logiqa2-validation-000661,logiqa2-train-011965,0.6641144752502441,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000662,logiqa2-train-012210,0.6383448243141174,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000663,logiqa2-train-011978,0.7142249345779419,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000664,logiqa2-train-002519,0.9999996423721313,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000665,logiqa2-train-005796,0.5523154139518738,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000666,logiqa2-train-004675,0.6118119955062866,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000667,logiqa2-train-000542,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000668,logiqa2-train-001719,0.5419977307319641,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000669,logiqa2-train-001368,0.5740870833396912,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000670,logiqa2-train-003715,0.4945187270641327,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000671,logiqa2-train-011972,0.784092366695404,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000672,logiqa2-train-005436,0.6168922781944275,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000673,logiqa2-train-005551,0.9999999403953552,False,,False,False,True,False,True
logiqa2,logiqa2-validation-000674,logiqa2-train-004850,0.5729851126670837,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000675,logiqa2-train-002662,1.0000001192092896,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000676,logiqa2-train-003896,0.9527210593223572,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000677,logiqa2-train-004658,0.6244637370109558,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000678,logiqa2-train-009881,0.530771017074585,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000679,logiqa2-train-004487,0.6416427493095398,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000680,logiqa2-train-004241,0.6615758538246155,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000681,logiqa2-train-002900,0.9999996423721313,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000682,logiqa2-train-005799,0.4662216305732727,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000683,logiqa2-train-010795,0.980600118637085,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000684,logiqa2-train-006086,1.0,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000685,logiqa2-train-001841,0.6734639406204224,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000686,logiqa2-train-004500,1.0000003576278687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000687,logiqa2-train-004970,0.6494172215461731,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000688,logiqa2-train-002693,0.5332794189453125,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000689,logiqa2-train-000835,1.0000001192092896,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000690,logiqa2-train-012177,1.0000001192092896,False,True,False,False,True,True,True
logiqa2,logiqa2-validation-000691,logiqa2-train-003737,0.5864759087562561,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000692,logiqa2-train-012261,0.4701409637928009,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000693,logiqa2-train-008668,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000694,logiqa2-train-004771,0.9999997019767761,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000695,logiqa2-train-002825,0.5134429931640625,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000696,logiqa2-train-002755,0.6772615313529968,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000697,logiqa2-train-006940,0.7221913933753967,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000698,logiqa2-train-009893,0.5695167779922485,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000699,logiqa2-train-008356,0.9227709770202637,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000700,logiqa2-train-006805,0.5579333305358887,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000701,logiqa2-train-012238,0.6142875552177429,False,,True,True,True,False,True
logiqa2,logiqa2-validation-000702,logiqa2-train-008952,0.5574660301208496,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000703,logiqa2-train-010240,0.5148727297782898,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000704,logiqa2-train-010493,0.6158374547958374,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000705,logiqa2-train-011926,0.6829211711883545,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000706,logiqa2-train-001719,0.4983479678630829,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000707,logiqa2-train-010384,0.6406459808349609,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000708,logiqa2-train-003146,0.7907012104988098,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000709,logiqa2-train-009995,0.5331352949142456,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000710,logiqa2-train-003950,1.0000003576278687,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000711,logiqa2-train-005418,0.7130894064903259,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000712,logiqa2-train-005447,0.8857598304748535,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000713,logiqa2-train-009250,0.7924743294715881,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000714,logiqa2-train-008811,0.5675378441810608,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000715,logiqa2-train-005954,0.47689568996429443,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000716,logiqa2-train-008307,0.45942696928977966,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000717,logiqa2-train-011883,0.48502081632614136,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000718,logiqa2-train-011146,0.5494899153709412,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000719,logiqa2-train-012131,0.9999999403953552,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000720,logiqa2-train-009352,0.7356634140014648,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000721,logiqa2-train-000714,0.9999998807907104,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000722,logiqa2-train-010253,1.000000238418579,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000723,logiqa2-train-002039,0.42906519770622253,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000724,logiqa2-train-006478,0.5450490713119507,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000725,logiqa2-train-004839,0.589854896068573,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000726,logiqa2-train-003089,0.6877652406692505,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000727,logiqa2-train-001318,0.6157781481742859,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000728,logiqa2-train-004470,0.47214365005493164,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000729,logiqa2-train-005415,1.000000238418579,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000730,logiqa2-train-002633,0.6492834687232971,True,,True,True,True,False,True
logiqa2,logiqa2-validation-000731,logiqa2-train-003872,0.9999998807907104,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000732,logiqa2-train-005388,0.6544077396392822,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000733,logiqa2-train-010441,0.5885202884674072,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000734,logiqa2-train-008439,0.5902493596076965,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000735,logiqa2-train-009202,0.6211545467376709,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000736,logiqa2-train-010160,0.7278634309768677,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000737,logiqa2-train-011540,0.5747329592704773,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000738,logiqa2-train-002156,0.9707263708114624,True,,True,True,True,False,True
logiqa2,logiqa2-validation-000739,logiqa2-train-003932,0.5443812608718872,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000740,logiqa2-train-004453,0.5720427632331848,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000741,logiqa2-train-004623,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000742,logiqa2-train-012531,0.6078750491142273,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000743,logiqa2-train-002114,0.5704003572463989,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000744,logiqa2-train-002876,0.5452527403831482,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000745,logiqa2-train-001415,0.9999999403953552,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000746,logiqa2-train-000695,0.5734981894493103,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000747,logiqa2-train-010242,0.5062614679336548,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000748,logiqa2-train-000017,0.5346001386642456,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000749,logiqa2-train-009695,0.4361613690853119,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000750,logiqa2-train-009124,0.6211956739425659,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000751,logiqa2-train-007008,0.7787843942642212,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000752,logiqa2-train-009167,0.9176978468894958,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000753,logiqa2-train-011807,0.5542083978652954,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000754,logiqa2-train-012171,0.6730837821960449,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000755,logiqa2-train-004214,0.5460938215255737,False,True,True,True,True,True,True
logiqa2,logiqa2-validation-000756,logiqa2-train-008737,0.6863186359405518,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000757,logiqa2-train-005946,0.5579244494438171,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000758,logiqa2-train-005244,1.0000003576278687,False,True,False,True,True,False,True
logiqa2,logiqa2-validation-000759,logiqa2-train-002476,0.548511803150177,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000760,logiqa2-train-005153,0.8697810769081116,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000761,logiqa2-train-004212,0.5817531943321228,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000762,logiqa2-train-003755,1.0000003576278687,False,True,True,True,True,True,True
logiqa2,logiqa2-validation-000763,logiqa2-train-006523,1.0000003576278687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000764,logiqa2-train-010319,0.7296617031097412,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000765,logiqa2-train-007137,0.5476408004760742,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000766,logiqa2-train-002744,0.48519331216812134,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000767,logiqa2-train-011540,0.5763641595840454,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000768,logiqa2-train-006852,0.9999996423721313,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000769,logiqa2-train-006758,0.49378886818885803,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000770,logiqa2-train-006806,0.9999998211860657,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000771,logiqa2-train-001374,0.6230959892272949,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000772,logiqa2-train-011834,1.0000004768371582,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000773,logiqa2-train-004345,0.6046893000602722,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000774,logiqa2-train-003951,0.5875491499900818,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000775,logiqa2-train-006181,0.6206520199775696,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000776,logiqa2-train-000851,1.0000001192092896,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000777,logiqa2-train-000104,0.5730890035629272,False,,True,False,True,True,True
logiqa2,logiqa2-validation-000778,logiqa2-train-007523,0.6944971680641174,False,True,False,True,True,True,True
logiqa2,logiqa2-validation-000779,logiqa2-train-011543,0.688203752040863,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000780,logiqa2-train-011592,0.639026939868927,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000781,logiqa2-train-001803,1.000000238418579,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000782,logiqa2-train-003065,0.4969995617866516,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000783,logiqa2-train-001620,0.6652210354804993,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000784,logiqa2-train-007143,0.5301926732063293,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000785,logiqa2-train-009631,0.9999997615814209,True,,True,False,True,False,True
logiqa2,logiqa2-validation-000786,logiqa2-train-008244,0.5104783177375793,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000787,logiqa2-train-012230,0.4558909833431244,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000788,logiqa2-train-004603,0.5289502143859863,True,,True,True,True,True,True
logiqa2,logiqa2-validation-000789,logiqa2-train-009210,0.5775838494300842,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000790,logiqa2-train-006207,1.0000001192092896,True,,False,True,True,False,True
logiqa2,logiqa2-validation-000791,logiqa2-train-010144,0.8600695133209229,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000792,logiqa2-train-003006,0.5538867712020874,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000793,logiqa2-train-008943,0.5318620800971985,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000794,logiqa2-train-004695,0.5842733383178711,False,True,True,True,True,True,True
logiqa2,logiqa2-validation-000795,logiqa2-train-011750,0.9999998211860657,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000796,logiqa2-train-007527,0.9999998211860657,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000797,logiqa2-train-004606,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000798,logiqa2-train-001711,0.6113006472587585,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000799,logiqa2-train-006295,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000800,logiqa2-train-000713,0.5439118146896362,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000801,logiqa2-train-006910,0.635827898979187,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000802,logiqa2-train-003930,0.5843974947929382,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000803,logiqa2-train-002633,1.000000238418579,True,,False,True,True,True,True
logiqa2,logiqa2-validation-000804,logiqa2-train-000380,0.751685619354248,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000805,logiqa2-train-008422,1.0,False,,,True,True,True,True
logiqa2,logiqa2-validation-000806,logiqa2-train-003059,0.7155040502548218,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000807,logiqa2-train-001524,0.6274815201759338,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000808,logiqa2-train-007315,0.6073194742202759,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000809,logiqa2-train-009917,0.686272144317627,True,,False,True,True,True,True
logiqa2,logiqa2-validation-000810,logiqa2-train-008502,0.5006990432739258,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000811,logiqa2-train-005641,0.6482977271080017,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000812,logiqa2-train-011839,0.8510965704917908,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000813,logiqa2-train-004813,0.49452054500579834,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000814,logiqa2-train-005805,0.5791210532188416,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000815,logiqa2-train-002027,0.5472386479377747,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000816,logiqa2-train-011031,1.0,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000817,logiqa2-train-005841,0.4817483723163605,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000818,logiqa2-train-010908,0.55949866771698,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000819,logiqa2-train-007400,0.5836029648780823,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000820,logiqa2-train-009120,0.501695990562439,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000821,logiqa2-train-009638,0.542812168598175,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000822,logiqa2-train-005866,0.5351913571357727,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000823,logiqa2-train-006254,1.0000003576278687,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000824,logiqa2-train-005715,0.905059814453125,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000825,logiqa2-train-002045,0.7829964756965637,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000826,logiqa2-train-001441,0.6561977863311768,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000827,logiqa2-train-006163,0.9999998807907104,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000828,logiqa2-train-002784,0.6861154437065125,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000829,logiqa2-train-000812,0.5169475078582764,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000830,logiqa2-train-004338,0.7794989943504333,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000831,logiqa2-train-001697,0.5900326371192932,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000832,logiqa2-train-006797,0.6986703872680664,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000833,logiqa2-train-012465,0.6499706506729126,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000834,logiqa2-train-001257,1.0,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000835,logiqa2-train-002104,0.5531277656555176,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000836,logiqa2-train-008539,0.5516545176506042,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000837,logiqa2-train-007009,0.9999997615814209,True,,True,False,True,True,True
logiqa2,logiqa2-validation-000838,logiqa2-train-005146,0.9040887355804443,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000839,logiqa2-train-001549,1.0000003576278687,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000840,logiqa2-train-009994,0.5000524520874023,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000841,logiqa2-train-001186,0.5411359667778015,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000842,logiqa2-train-011787,0.8153808116912842,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000843,logiqa2-train-008242,1.000000238418579,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000844,logiqa2-train-004304,0.5555973649024963,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000845,logiqa2-train-001935,0.6677122712135315,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000846,logiqa2-train-005670,0.8124603629112244,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000847,logiqa2-train-011677,0.569342851638794,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000848,logiqa2-train-002443,0.5250596404075623,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000849,logiqa2-train-005065,0.6499937772750854,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000850,logiqa2-train-012303,0.5558686256408691,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000851,logiqa2-train-004047,0.6796110272407532,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000852,logiqa2-train-007752,0.6604251861572266,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000853,logiqa2-train-003997,0.4158545136451721,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000854,logiqa2-train-008811,0.5961911082267761,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000855,logiqa2-train-007624,0.6802557706832886,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000856,logiqa2-train-000553,0.9034732580184937,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000857,logiqa2-train-002501,0.5707971453666687,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000858,logiqa2-train-000587,0.4892413318157196,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000859,logiqa2-train-000280,1.000000238418579,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000860,logiqa2-train-011213,0.5758017301559448,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000861,logiqa2-train-006050,0.607074499130249,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000862,logiqa2-train-006722,0.6879655122756958,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000863,logiqa2-train-007834,0.48330068588256836,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000864,logiqa2-train-004938,0.6885058283805847,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000865,logiqa2-train-003547,0.7489230036735535,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000866,logiqa2-train-011251,0.48606932163238525,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000867,logiqa2-train-001467,0.6667588949203491,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000868,logiqa2-train-001035,0.6598978638648987,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000869,logiqa2-train-007889,0.47535398602485657,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000870,logiqa2-train-000939,0.6159572601318359,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000871,logiqa2-train-005399,0.8756067156791687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000872,logiqa2-train-003397,0.4920196235179901,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000873,logiqa2-train-010009,0.6486890316009521,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000874,logiqa2-train-005090,0.9115983247756958,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000875,logiqa2-train-010762,0.42513060569763184,False,True,False,False,True,False,True
logiqa2,logiqa2-validation-000876,logiqa2-train-010377,0.5470523238182068,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000877,logiqa2-train-005042,0.6775986552238464,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000878,logiqa2-train-008187,0.4712402820587158,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000879,logiqa2-train-012069,0.7096131443977356,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000880,logiqa2-train-000775,0.5902878642082214,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000881,logiqa2-train-010713,0.5423879027366638,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000882,logiqa2-train-011610,0.45443129539489746,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000883,logiqa2-train-001887,0.6195258498191833,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000884,logiqa2-train-006639,0.9999999403953552,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000885,logiqa2-train-012013,0.694879412651062,False,True,True,True,True,True,True
logiqa2,logiqa2-validation-000886,logiqa2-train-008811,0.5961911082267761,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000887,logiqa2-train-006088,0.6660353541374207,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000888,logiqa2-train-001209,1.0,False,,False,True,True,True,True
logiqa2,logiqa2-validation-000889,logiqa2-train-006826,0.5605365633964539,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000890,logiqa2-train-002230,0.6596357822418213,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000891,logiqa2-train-004258,0.5291603803634644,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000892,logiqa2-train-003245,0.9999999403953552,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000893,logiqa2-train-001721,0.9258626699447632,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000894,logiqa2-train-009008,0.5914261341094971,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-000895,logiqa2-train-001380,0.5452065467834473,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000896,logiqa2-train-006675,0.6478890180587769,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000897,logiqa2-train-004356,0.48667484521865845,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000898,logiqa2-train-006182,0.8577373623847961,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000899,logiqa2-train-003226,0.8937646150588989,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000900,logiqa2-train-002061,0.5856752395629883,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000901,logiqa2-train-001603,0.7364199161529541,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000902,logiqa2-train-010329,0.3913382589817047,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000903,logiqa2-train-010319,0.9336568713188171,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000904,logiqa2-train-000350,0.42556169629096985,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000905,logiqa2-train-012465,0.6726881265640259,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000906,logiqa2-train-009585,0.47319474816322327,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000907,logiqa2-train-006238,0.5235439538955688,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000908,logiqa2-train-003922,0.5986889600753784,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000909,logiqa2-train-004017,0.5406097173690796,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000910,logiqa2-train-005394,0.57033771276474,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000911,logiqa2-train-010548,1.0,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000912,logiqa2-train-010895,0.5833721160888672,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000913,logiqa2-train-005583,0.9999995827674866,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000914,logiqa2-train-005713,1.0000001192092896,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000915,logiqa2-train-010012,1.0000001192092896,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000916,logiqa2-train-002332,0.8803588151931763,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000917,logiqa2-train-011478,0.6519067883491516,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000918,logiqa2-train-011067,0.5055415034294128,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000919,logiqa2-train-009880,0.9225639700889587,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000920,logiqa2-train-004921,0.5290853381156921,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000921,logiqa2-train-010600,0.5364229679107666,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000922,logiqa2-train-004881,1.0000001192092896,False,True,True,False,True,False,True
