model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
mistral-7b,openbookqa,simple,errors,0.3771118979975581,-0.12289256089321479,-0.2021783522152049,-0.04921059571794882,164.87257629941442
mistral-7b,openbookqa,simple,errors,0.3830624739676714,-0.1203883356869612,-0.1981554328530284,-0.04793723896192015,171.35378486816188
mistral-7b,openbookqa,simple,errors,0.3890130499377847,-0.1179919596392302,-0.19323395399774085,-0.049772906499357894,176.49718433451514
mistral-7b,openbookqa,simple,errors,0.39496362590789796,-0.11574589590975845,-0.1906549389826851,-0.048540422114657845,179.9427534724029
mistral-7b,openbookqa,simple,errors,0.40091420187801124,-0.11368723209287733,-0.1889529779277095,-0.047251408183138104,181.53019360645354
mistral-7b,openbookqa,simple,errors,0.40686477784812447,-0.11184529360292807,-0.18792726882232294,-0.0443961701979276,181.3362098162227
mistral-7b,openbookqa,simple,errors,0.41281535381823775,-0.1102399565106524,-0.18687947087887694,-0.04186856871447485,179.64489100807583
mistral-7b,openbookqa,simple,errors,0.41876592978835103,-0.10888084244376124,-0.18411856796297568,-0.039730211503374406,176.86790252338525
mistral-7b,openbookqa,simple,errors,0.4247165057584643,-0.10776742831611832,-0.1829627650580707,-0.03786985007753874,173.45101420321856
mistral-7b,openbookqa,simple,errors,0.4306670817285776,-0.10688996045103778,-0.1811649443332041,-0.039537945748792665,169.79953777996292
mistral-7b,openbookqa,simple,errors,0.4366176576986909,-0.10623095931444071,-0.18181923680741646,-0.038599385990301674,166.23697862665279
mistral-7b,openbookqa,simple,errors,0.44256823366880416,-0.10576705455791327,-0.18237029047644684,-0.03727703158306369,162.99413047672533
mistral-7b,openbookqa,simple,errors,0.44851880963891744,-0.10547089880851433,-0.1824204618047029,-0.0374183891844776,160.2177925218814
mistral-7b,openbookqa,simple,errors,0.4544693856090307,-0.10531295736922605,-0.18261576798059087,-0.03734410432614487,157.98817424687132
mistral-7b,openbookqa,simple,errors,0.460419961579144,-0.10526303902317967,-0.18216101483686964,-0.03765356118804302,156.3375044904271
mistral-7b,openbookqa,simple,errors,0.4663705375492573,-0.10529150178531815,-0.1818718003971264,-0.03751849164178741,155.2660402561096
mistral-7b,openbookqa,simple,errors,0.47232111351937056,-0.10537012424934589,-0.18197243677073327,-0.038275034080610865,154.75422905964774
mistral-7b,openbookqa,simple,errors,0.47827168948948384,-0.10547267265500912,-0.18141965406216337,-0.0385747533804141,154.77114027486374
mistral-7b,openbookqa,simple,errors,0.4842222654595971,-0.10557521596664556,-0.1809163972216525,-0.038855039748533715,155.27981857683392
mistral-7b,openbookqa,simple,errors,0.4901728414297104,-0.10565624931830232,-0.18057693590694324,-0.03913460268298471,156.24030671779138
mistral-7b,openbookqa,simple,errors,0.4961234173998237,-0.10569668447778717,-0.18018507169900047,-0.040210573536387524,157.61099193207198
mistral-7b,openbookqa,simple,errors,0.502073993369937,-0.10567975859332335,-0.17866501664303985,-0.04093676088868853,159.34878920624962
mistral-7b,openbookqa,simple,errors,0.5080245693400502,-0.1055909025755092,-0.17778191705209198,-0.041570903737370025,161.4085480586063
mistral-7b,openbookqa,simple,errors,0.5139751453101635,-0.10541760013299865,-0.17567073372650543,-0.042264306601332256,163.74197901240444
mistral-7b,openbookqa,simple,errors,0.5199257212802768,-0.10514925890001249,-0.17490442299041495,-0.04266347693121796,166.29634417538767
mistral-7b,openbookqa,simple,errors,0.5258762972503901,-0.10477710677580286,-0.1724071477063611,-0.042835421859420915,169.0131375738553
mistral-7b,openbookqa,simple,errors,0.5318268732205034,-0.10429411963505483,-0.1724309769188758,-0.042388987754324745,171.8269853931162
mistral-7b,openbookqa,simple,errors,0.5377774491906167,-0.1036949808524008,-0.1711348239453181,-0.0427264712466039,174.66501104471146
mistral-7b,openbookqa,simple,errors,0.5437280251607299,-0.10297606844420429,-0.1693580779338408,-0.043472633208087474,177.44691851767655
mistral-7b,openbookqa,simple,errors,0.5496786011308431,-0.10213546193136785,-0.1677408154176921,-0.04387581849490782,180.08603033432422
mistral-7b,openbookqa,simple,errors,0.5556291771009565,-0.10117295821427606,-0.16550643125563114,-0.04184737231330592,182.49145403111172
mistral-7b,openbookqa,simple,errors,0.5615797530710698,-0.100090083862982,-0.16415140538690376,-0.04027141261812749,184.57142953338658
mistral-7b,openbookqa,simple,errors,0.567530329041183,-0.09889009037331509,-0.16348169563269274,-0.0387232927520403,186.23772914312428
mistral-7b,openbookqa,simple,errors,0.5734809050112962,-0.09757791926485325,-0.1626446975227823,-0.0381797328704939,187.41076385593965
mistral-7b,openbookqa,simple,errors,0.5794314809814095,-0.09616012551525323,-0.16174430627082137,-0.03796291421792141,188.02484011435897
mistral-7b,openbookqa,simple,errors,0.5853820569515228,-0.09464475076277278,-0.1611569043080559,-0.03452953138162741,188.03287157228021
mistral-7b,openbookqa,simple,errors,0.5913326329216361,-0.0930411418443968,-0.15950482674382307,-0.032770483553798184,187.4098389876765
mistral-7b,openbookqa,simple,errors,0.5972832088917494,-0.0913597152709107,-0.15871236701332478,-0.03211335538138103,186.1544369295648
mistral-7b,openbookqa,simple,errors,0.6032337848618626,-0.08961167369619107,-0.15583331556450833,-0.03048287833128669,184.2886295497912
mistral-7b,openbookqa,simple,errors,0.6091843608319759,-0.08780868570908529,-0.15393493813969533,-0.02647017969291986,181.8551919312346
mistral-7b,openbookqa,simple,errors,0.6151349368020892,-0.08596254471084594,-0.1527152214882281,-0.024276234998801282,178.91364493306503
mistral-7b,openbookqa,simple,errors,0.6210855127722025,-0.08408482565251868,-0.1533841869021515,-0.01900144742568314,175.53521527601015
mistral-7b,openbookqa,simple,errors,0.6270360887423158,-0.08218655958293508,-0.15244220542594952,-0.015973552408096746,171.7975235801222
mistral-7b,openbookqa,simple,errors,0.632986664712429,-0.08027794514341599,-0.15222818591017148,-0.011791317942971865,167.7796269673256
mistral-7b,openbookqa,simple,errors,0.6389372406825423,-0.07836811347294818,-0.15258236617918883,-0.007251787481884598,163.55786596258739
mistral-7b,openbookqa,simple,errors,0.6448878166526555,-0.0764649588527123,-0.1521454159667805,-0.004508467795458886,159.20275070803228
mistral-7b,openbookqa,simple,errors,0.6508383926227688,-0.07457504240071393,-0.15232880329252058,-0.0015695739069916572,154.77692468223196
mistral-7b,openbookqa,simple,errors,0.656788968592882,-0.07270357087975592,-0.15225838616615173,0.0016145704454039113,150.33409951935272
mistral-7b,openbookqa,simple,errors,0.6627395445629953,-0.0708544478195929,-0.15213477855644386,0.005276231913860506,145.91877270940006
mistral-7b,openbookqa,simple,errors,0.6686901205331086,-0.06903039015936417,-0.15198205969647466,0.007815901934121126,141.56651367233894
mistral-7b,openbookqa,simple,errors,0.6746406965032219,-0.06723310078483302,-0.1517710801589128,0.011451450698316894,137.30461671184335
mistral-7b,openbookqa,simple,errors,0.6805912724733352,-0.06546348576295773,-0.15150154868116,0.015509326923755206,133.15295410108124
mistral-7b,openbookqa,simple,errors,0.6865418484434485,-0.06372190468543742,-0.15115339721570423,0.01819695675289145,129.12490471440447
mistral-7b,openbookqa,simple,errors,0.6924924244135617,-0.06200844311792517,-0.14862214601996476,0.019809764733009754,125.2282737752309
mistral-7b,openbookqa,simple,errors,0.698443000383675,-0.06032319743745954,-0.14827945527516082,0.026764434689560867,121.46615260454995
mistral-7b,openbookqa,simple,errors,0.7043935763537883,-0.05866656403497311,-0.14867152695447575,0.029624359839042814,117.83769225543745
mistral-7b,openbookqa,simple,errors,0.7103441523239016,-0.05703952669341282,-0.14896876237529882,0.03447693744036689,114.3387821497242
mistral-7b,openbookqa,simple,errors,0.7162947282940149,-0.0554439377041713,-0.14974167913105194,0.03724233942324708,110.96263575684249
mistral-7b,openbookqa,simple,errors,0.7222453042641281,-0.053882789792685244,-0.15019188904600736,0.04171213482820613,107.70029163647986
mistral-7b,openbookqa,simple,errors,0.7281958802342414,-0.052360477082863,-0.14991585650037784,0.04315106416172545,104.54104128743606
mistral-7b,openbookqa,simple,errors,0.7341464562043547,-0.05088304408269816,-0.1499559347279155,0.04549359131644934,101.47279635812237
mistral-7b,openbookqa,simple,errors,0.740097032174468,-0.049458422000098916,-0.15037671843534117,0.047688286041819704,98.48240770027107
mistral-7b,openbookqa,simple,errors,0.7460476081445813,-0.04809665160358367,-0.15036828759015028,0.05090015553466181,95.5559480393088
mistral-7b,openbookqa,simple,errors,0.7519981841146945,-0.04681009134700249,-0.14809319415333713,0.05411549980784214,92.67896906089328
mistral-7b,openbookqa,simple,errors,0.7579487600848078,-0.04561360860884104,-0.14583330354742863,0.056303318012453536,89.83674273494982
mistral-7b,openbookqa,simple,errors,0.7638993360549211,-0.04452475068764828,-0.14501322935721664,0.05809345215785322,87.01449592753757
mistral-7b,openbookqa,simple,errors,0.7698499120250344,-0.04356389068322463,-0.14313560744188636,0.06139377660039179,84.19764697521202
mistral-7b,openbookqa,simple,errors,0.7758004879951477,-0.0427543416240087,-0.1433611411663343,0.06501104422435161,81.37205307216645
mistral-7b,openbookqa,simple,correct,0.299806666970253,-0.07271167155460576,-0.13271805446076898,-0.012392329570072283,229.88631139940645
mistral-7b,openbookqa,simple,correct,0.30559174374490977,-0.0723766583796503,-0.13251812846540212,-0.012952429568554236,235.72446100836146
mistral-7b,openbookqa,simple,correct,0.31137682051956656,-0.07201054418065667,-0.13168395605453237,-0.013433360282873187,242.6224241419074
mistral-7b,openbookqa,simple,correct,0.3171618972942233,-0.0716117574455271,-0.13018511387204346,-0.012202934143157838,250.76475664975737
mistral-7b,openbookqa,simple,correct,0.32294697406888007,-0.07117915009948225,-0.1294351383605391,-0.012696212371540064,260.35890240578135
mistral-7b,openbookqa,simple,correct,0.32873205084353685,-0.0707121772241648,-0.12874201444550337,-0.012905693198016582,271.63081887207187
mistral-7b,openbookqa,simple,correct,0.33451712761819363,-0.07021109815403193,-0.12753751267415356,-0.014173480899987467,284.8143534609157
mistral-7b,openbookqa,simple,correct,0.3403022043928504,-0.06967718619663582,-0.12599372409526727,-0.013776302115017881,300.1305874224084
mistral-7b,openbookqa,simple,correct,0.3460872811675072,-0.06911292671423984,-0.1252897380026416,-0.014708373080218454,317.75226743654895
mistral-7b,openbookqa,simple,correct,0.3518723579421639,-0.06852217584298076,-0.12280330857763733,-0.015381553354361482,337.74824430398303
mistral-7b,openbookqa,simple,correct,0.3576574347168207,-0.06791024670238303,-0.12212428261834266,-0.015137278126640778,360.00525967905645
mistral-7b,openbookqa,simple,correct,0.3634425114914775,-0.06728388915055343,-0.12063429699330132,-0.015227736346323593,384.13216479788707
mistral-7b,openbookqa,simple,correct,0.3692275882661343,-0.06665113551078532,-0.1202632694290507,-0.015395442266086058,409.3672176924685
mistral-7b,openbookqa,simple,correct,0.375012665040791,-0.06602099965400958,-0.11933230440744186,-0.016276578831955938,434.5309639265683
mistral-7b,openbookqa,simple,correct,0.3807977418154478,-0.06540303946752302,-0.11794611648396028,-0.01682787566902851,458.08365307866245
mistral-7b,openbookqa,simple,correct,0.38658281859010457,-0.06480681913879079,-0.11765939656062094,-0.01577504654038921,478.33344043880965
mistral-7b,openbookqa,simple,correct,0.39236789536476135,-0.06424133131633121,-0.11635603061664267,-0.014882827614422622,493.7797966501595
mistral-7b,openbookqa,simple,correct,0.39815297213941814,-0.0637144528631315,-0.11511990057169869,-0.014945796204899296,503.48382317161156
mistral-7b,openbookqa,simple,correct,0.4039380489140749,-0.0632325064573566,-0.1153278776643632,-0.015327589245425093,507.30358509511746
mistral-7b,openbookqa,simple,correct,0.4097231256887317,-0.0627999830452716,-0.11663613711716223,-0.014696780365382347,505.883520537697
mistral-7b,openbookqa,simple,correct,0.41550820246338843,-0.06241945152887013,-0.11658820471656767,-0.014388207080993294,500.41863107605064
mistral-7b,openbookqa,simple,correct,0.4212932792380452,-0.062091649976523694,-0.11704949599120644,-0.013394483213325956,492.3222685210959
mistral-7b,openbookqa,simple,correct,0.427078356012702,-0.06181572539465788,-0.1173527712033782,-0.01295546175310893,482.93663294742385
mistral-7b,openbookqa,simple,correct,0.4328634327873587,-0.061589572462425204,-0.117074336903421,-0.01269031231411096,473.3592578933614
mistral-7b,openbookqa,simple,correct,0.4386485095620155,-0.061410217338395454,-0.11721085292414643,-0.01235427043364896,464.38550485250164
mistral-7b,openbookqa,simple,correct,0.4444335863366723,-0.06127419873228576,-0.11594016952711714,-0.013339529260247594,456.5287688402649
mistral-7b,openbookqa,simple,correct,0.4502186631113291,-0.061177910822341974,-0.11476242964479444,-0.013045735508396522,450.0764748283449
mistral-7b,openbookqa,simple,correct,0.45600373988598586,-0.061117886936097925,-0.1156601290510092,-0.013842312181351221,445.15272017831285
mistral-7b,openbookqa,simple,correct,0.46178881666064264,-0.06109101585625682,-0.11605975162674435,-0.013364029383900997,441.7727861053901
mistral-7b,openbookqa,simple,correct,0.4675738934352994,-0.061094692328686126,-0.11570406659579249,-0.012765854002029254,439.8846972786541
mistral-7b,openbookqa,simple,correct,0.4733589702099562,-0.06112690936394839,-0.11599293303585888,-0.012843472125774243,439.398197493217
mistral-7b,openbookqa,simple,correct,0.47914404698461294,-0.06118630267183169,-0.11645580429248185,-0.01233871138059791,440.2034842181924
mistral-7b,openbookqa,simple,correct,0.4849291237592697,-0.061272157903257095,-0.11716093300772401,-0.012542978381186835,442.1823441888943
mistral-7b,openbookqa,simple,correct,0.4907142005339265,-0.061384390204474615,-0.1175317209992907,-0.012842459860047561,445.21395300941947
mistral-7b,openbookqa,simple,correct,0.49649927730858323,-0.06152350367725469,-0.1177887799090161,-0.013224687944403384,449.17705927426783
mistral-7b,openbookqa,simple,correct,0.50228435408324,-0.06169053623241534,-0.1171327319776621,-0.013685675591061422,453.94978556435564
mistral-7b,openbookqa,simple,correct,0.5080694308578968,-0.061886993363741934,-0.11767505718164249,-0.014583932949402408,459.4079115045022
mistral-7b,openbookqa,simple,correct,0.5138545076325536,-0.06211477273758949,-0.11731030922390134,-0.015451008911223163,465.4222602188955
mistral-7b,openbookqa,simple,correct,0.5196395844072104,-0.06237608026687049,-0.11746482354433486,-0.015982876095555102,471.85566950661
mistral-7b,openbookqa,simple,correct,0.5254246611818671,-0.0626733375320499,-0.11730242961364729,-0.01628907610390282,478.55996893173705
mistral-7b,openbookqa,simple,correct,0.5312097379565239,-0.06300908001138998,-0.11800659911261285,-0.016974491156152436,485.3733801263267
mistral-7b,openbookqa,simple,correct,0.5369948147311807,-0.06338584556093595,-0.11827178807720087,-0.01784958311091987,492.11878580869046
mistral-7b,openbookqa,simple,correct,0.5427798915058375,-0.06380605290997114,-0.11851851605286681,-0.01835994052954936,498.6033462207744
mistral-7b,openbookqa,simple,correct,0.5485649682804943,-0.0642718705735343,-0.11861572130453092,-0.019135373028317925,504.6199480005279
mistral-7b,openbookqa,simple,correct,0.5543500450551511,-0.06478507748466701,-0.117987693554301,-0.020286004233675745,509.95091414245064
mistral-7b,openbookqa,simple,correct,0.5601351218298078,-0.06534691775428617,-0.1176627914181678,-0.020404675974528563,514.3742503223764
mistral-7b,openbookqa,simple,correct,0.5659201986044645,-0.06595795319309161,-0.11884455806427778,-0.020212044519337048,517.6724302427583
mistral-7b,openbookqa,simple,correct,0.5717052753791213,-0.06661791846960043,-0.11870312167710766,-0.020764761588385937,519.6433352925768
mistral-7b,openbookqa,simple,correct,0.5774903521537781,-0.06732558489898427,-0.12089982604980995,-0.021498939371645764,520.1125066725696
mistral-7b,openbookqa,simple,correct,0.5832754289284349,-0.06807863970980664,-0.1217586460160318,-0.021440894568523942,518.9454312858873
mistral-7b,openbookqa,simple,correct,0.5890605057030917,-0.06887358806840534,-0.12263123205796135,-0.021719074951352654,516.0582882424084
mistral-7b,openbookqa,simple,correct,0.5948455824777483,-0.06970568501964847,-0.12278868840856504,-0.021590663280961077,511.425550742506
mistral-7b,openbookqa,simple,correct,0.6006306592524051,-0.07056890373580374,-0.12342377712828091,-0.02183490331414983,505.0831387421761
mistral-7b,openbookqa,simple,correct,0.6064157360270619,-0.07145594502477552,-0.12428513611916103,-0.022423811460055128,497.1264307774451
mistral-7b,openbookqa,simple,correct,0.6122008128017187,-0.07235829098952415,-0.12590032474073223,-0.023367346816026705,487.7032463331222
mistral-7b,openbookqa,simple,correct,0.6179858895763755,-0.0732663031947325,-0.12800674492559788,-0.023869933521047732,477.00271048514446
mistral-7b,openbookqa,simple,correct,0.6237709663510322,-0.07416936290658412,-0.1302639699356676,-0.024417590259980627,465.2415122867436
mistral-7b,openbookqa,simple,correct,0.629556043125689,-0.07505604820336134,-0.13200003549137285,-0.025087601788724455,452.6493339896087
mistral-7b,openbookqa,simple,correct,0.6353411199003458,-0.07591434030204203,-0.133867856254142,-0.025689182682617818,439.45513212160427
mistral-7b,openbookqa,simple,correct,0.6411261966750026,-0.07673184957629017,-0.13631951622517854,-0.02538243100748438,425.87556859940497
mistral-7b,openbookqa,simple,correct,0.6469112734496594,-0.07749605065325019,-0.1391791415120192,-0.0249792414208673,412.10635685267977
mistral-7b,openbookqa,simple,correct,0.6526963502243162,-0.078194515771039,-0.14026678337158388,-0.02464123643333407,398.31674789801036
mistral-7b,openbookqa,simple,correct,0.6584814269989729,-0.07881513624490023,-0.14120146873375322,-0.02345919852806192,384.646942033321
mistral-7b,openbookqa,simple,correct,0.6642665037736297,-0.07934632331156738,-0.14304865549354617,-0.023719542286064932,371.20792629487977
mistral-7b,openbookqa,simple,correct,0.6700515805482865,-0.07977718160114415,-0.1446008227486174,-0.022762626563987084,358.08310861286583
mistral-7b,openbookqa,simple,correct,0.6758366573229433,-0.08009765078015427,-0.1461247004190987,-0.022904787281856166,345.33111631009905
mistral-7b,openbookqa,simple,correct,0.6816217340976001,-0.08029861326733846,-0.1471021459398539,-0.022664841929459827,332.9892055154193
mistral-7b,openbookqa,simple,correct,0.6874068108722567,-0.08037196812136746,-0.1479869060553474,-0.021686972818457974,321.0768472392936
mistral-7b,openbookqa,simple,correct,0.6931918876469135,-0.08031067306504128,-0.1486512656453477,-0.02188103856612824,309.59918311201767
mistral-7b,openbookqa,simple,correct,0.6989769644215703,-0.08010875803652028,-0.1486822094784247,-0.02171647750606879,298.5501588740928
mistral-7b,openbookqa,simple,correct,0.7047620411962271,-0.07976131460262378,-0.14937417615194776,-0.020492677265629203,287.9152368235892
mistral-7b,openbookqa,simple,correct,0.7105471179708839,-0.07926446604652314,-0.14965588518001413,-0.018569698363674045,277.6736572065955
mistral-7b,openbookqa,simple,correct,0.7163321947455406,-0.07861532300823676,-0.150311344555668,-0.016332747252850794,267.80026505442095
mistral-7b,openbookqa,simple,correct,0.7221172715201973,-0.07781192929241927,-0.15181342855685526,-0.014219123178384974,258.2669473478471
mistral-7b,openbookqa,simple,correct,0.7279023482948541,-0.0768532019549173,-0.1519127485996073,-0.012683844166428941,249.04374022758992
mistral-7b,openbookqa,simple,correct,0.7336874250695109,-0.07573886912579261,-0.15102466434435405,-0.010515798118447557,240.09967147206498
mistral-7b,openbookqa,simple,correct,0.7394725018441677,-0.07446940829928506,-0.14982176473593956,-0.008311494855635902,231.40340303580197
mistral-7b,openbookqa,simple,correct,0.7452575786188245,-0.0730459870823747,-0.14827869227844986,-0.005581746843341561,222.92373460023526
mistral-7b,openbookqa,simple,correct,0.7510426553934813,-0.07147040768836886,-0.146709407797698,-0.0011469055016982803,214.63002351167097
mistral-7b,openbookqa,simple,correct,0.756827732168138,-0.06974505582003364,-0.14491924395139869,0.001145628945303888,206.49257012069995
mistral-7b,openbookqa,simple,correct,0.7626128089427948,-0.06787285402511221,-0.14484985255375868,0.003088028802424084,198.48301073830396
phi4-mini,aqua,complex,all,0.2999965810775757,-0.03628659922356958,-0.11342365499671789,0.039214003810872686,152.55802567494055
phi4-mini,aqua,complex,all,0.3084519283473492,-0.03642869476646825,-0.11300224039867991,0.03802582646971848,156.35765916420337
phi4-mini,aqua,complex,all,0.3169072756171227,-0.03660021054633705,-0.1121336404454468,0.03696243102468214,161.29242350510538
phi4-mini,aqua,complex,all,0.32536262288689616,-0.036804172530685554,-0.11101790073833523,0.03643472884805777,167.68092887337988
phi4-mini,aqua,complex,all,0.33381797015666964,-0.03704221964307062,-0.11165529508896581,0.03646768820044815,175.9050563665967
phi4-mini,aqua,complex,all,0.3422733174264431,-0.03731355479793033,-0.1111776676540936,0.034848470725671925,186.38964950825027
phi4-mini,aqua,complex,all,0.3507286646962166,-0.037613654445464786,-0.11156774539757258,0.03312132034953657,199.5349471028731
phi4-mini,aqua,complex,all,0.3591840119659901,-0.03793290109525377,-0.11025474929909258,0.03185373653216112,215.55669182114613
phi4-mini,aqua,complex,all,0.3676393592357636,-0.03825546720386075,-0.11045725984593362,0.03088434141080978,234.17920995735673
phi4-mini,aqua,complex,all,0.37609470650553706,-0.0385589279592771,-0.11069676184034792,0.029502390289288808,254.17896263028086
phi4-mini,aqua,complex,all,0.38455005377531054,-0.03881510597825678,-0.11086904446356773,0.028911133093535487,272.98690360601233
phi4-mini,aqua,complex,all,0.393005401045084,-0.03899243395029939,-0.11094010424837773,0.027227736806445222,286.9119116382347
phi4-mini,aqua,complex,all,0.4014607483148575,-0.03905963657783761,-0.1108757138546057,0.02565769963027371,292.5309616312807
phi4-mini,aqua,complex,all,0.409916095584631,-0.038989949306942884,-0.11214922364198576,0.02760085268139166,288.67631877326244
phi4-mini,aqua,complex,all,0.4183714428544045,-0.038764737270394464,-0.11316277157675021,0.02810273901259895,277.20526309786186
phi4-mini,aqua,complex,all,0.42682679012417796,-0.03837552245193761,-0.11203933653047743,0.030116989948773775,261.7273162569229
phi4-mini,aqua,complex,all,0.43528213739395144,-0.037824035797156944,-0.11246446519853036,0.03439547062677594,245.680249699124
phi4-mini,aqua,complex,all,0.4437374846637249,-0.03712064005799672,-0.11171534627608977,0.034996384247010126,231.30482959618664
phi4-mini,aqua,complex,all,0.4521928319334984,-0.0362819314726515,-0.11186843927795632,0.03818055032224956,219.64462122035127
phi4-mini,aqua,complex,all,0.4606481792032719,-0.03532836778633305,-0.11121135019319058,0.04008149820808978,210.96319220961
phi4-mini,aqua,complex,all,0.4691035264730454,-0.03428250046099456,-0.10995733270510329,0.04277414834241389,205.14111753387866
phi4-mini,aqua,complex,all,0.47755887374281886,-0.033168032205077524,-0.10947215022920018,0.045425799241894084,201.92795149071716
phi4-mini,aqua,complex,all,0.48601422101259234,-0.032009640693614796,-0.10904567298931049,0.047857403970111116,201.0709038299268
phi4-mini,aqua,complex,all,0.4944695682823658,-0.030833356018289428,-0.10846566915878537,0.049886234037876794,202.3682812442618
phi4-mini,aqua,complex,all,0.5029249155521394,-0.029667225691028774,-0.10574850110232582,0.05152396940597428,205.68271285253041
phi4-mini,aqua,complex,all,0.5113802628219128,-0.028541997086545392,-0.10349176553479851,0.05276708810456912,210.93273728238788
phi4-mini,aqua,complex,all,0.5198356100916863,-0.027491555661653184,-0.10276488270054014,0.053590847774354036,218.06985675955062
phi4-mini,aqua,complex,all,0.5282909573614598,-0.02655286455351616,-0.10253704348220091,0.05318219517890291,227.041412632347
phi4-mini,aqua,complex,all,0.5367463046312333,-0.02576516596282605,-0.10145677993671902,0.053312653775473715,237.73660315780833
phi4-mini,aqua,complex,all,0.5452016519010068,-0.025168251760926318,-0.0997938258412916,0.052615497719921966,249.91420685955055
phi4-mini,aqua,complex,all,0.5536569991707803,-0.024799720837981324,-0.09988323053289215,0.0521894781901101,263.1184988061299
phi4-mini,aqua,complex,all,0.5621123464405537,-0.024691335270976666,-0.09888469190846903,0.0507652148102008,276.6069379436496
phi4-mini,aqua,complex,all,0.5705676937103272,-0.02486485729325955,-0.09738738656411103,0.048485137984065375,289.33631478849213
phi4-mini,aqua,complex,all,0.5790230409801007,-0.02532803541302991,-0.09606052397056805,0.04714854759752116,300.06561045359035
phi4-mini,aqua,complex,all,0.5874783882498742,-0.026071601975960913,-0.09631321439964596,0.04482885108286874,307.60243522629105
phi4-mini,aqua,complex,all,0.5959337355196477,-0.02706812261297049,-0.0970861923456303,0.043789559774977796,311.13171611517384
phi4-mini,aqua,complex,all,0.6043890827894212,-0.028273231180949376,-0.09665209645530783,0.04248393522731371,310.4728963838056
phi4-mini,aqua,complex,all,0.6128444300591946,-0.029629242620847186,-0.09734962656460905,0.04180129707310599,306.11693141623294
phi4-mini,aqua,complex,all,0.6212997773289681,-0.031070538671549467,-0.09841930091099231,0.03991066334655957,299.02517843787064
phi4-mini,aqua,complex,all,0.6297551245987416,-0.032529696336828756,-0.09992622802587332,0.037548659662065886,290.3163299294937
phi4-mini,aqua,complex,all,0.6382104718685151,-0.03394323442172011,-0.10113502359175376,0.03614435476239844,280.9986751043516
phi4-mini,aqua,complex,all,0.6466658191382886,-0.035256094132999356,-0.10183699163108509,0.03525317742536696,271.82853757315945
phi4-mini,aqua,complex,all,0.6551211664080621,-0.03642441017647041,-0.10268864182333201,0.03514049091349308,263.2863106393721
phi4-mini,aqua,complex,all,0.6635765136778355,-0.03741658254869444,-0.10434862836144118,0.03483352215164202,255.62048617257602
phi4-mini,aqua,complex,all,0.672031860947609,-0.03821298471220645,-0.10698397358054945,0.03551201631172146,248.91333400990894
phi4-mini,aqua,complex,all,0.6804872082173825,-0.03880478947053662,-0.10856016939637586,0.03435825066217859,243.14133855853234
phi4-mini,aqua,complex,all,0.688942555487156,-0.039192385460493064,-0.10771381899083658,0.03284877119290482,238.22044561595834
phi4-mini,aqua,complex,all,0.6973979027569295,-0.03938375694898606,-0.10991992282383797,0.03342966457569542,234.03564871047465
phi4-mini,aqua,complex,all,0.705853250026703,-0.03939306858091497,-0.11089141471169407,0.03268333084032936,230.458102243136
phi4-mini,aqua,complex,all,0.7143085972964764,-0.03923957558038224,-0.11031097068862243,0.03443061568944411,227.35353766370955
phi4-mini,aqua,complex,all,0.7227639445662499,-0.03894688674808444,-0.11065212073738388,0.034904163274754325,224.58518165746622
phi4-mini,aqua,complex,all,0.7312192918360234,-0.03854254425215068,-0.11209290471514867,0.03401725498553343,222.01358694325896
phi4-mini,aqua,complex,all,0.7396746391057969,-0.03805784418037154,-0.11130331611546623,0.03441567760957854,219.4951538681947
phi4-mini,aqua,complex,all,0.7481299863755704,-0.037527796296381755,-0.11049526891223926,0.036564936073879624,216.88072594590864
phi4-mini,aqua,complex,all,0.7565853336453439,-0.03699110275064539,-0.11037264891642608,0.03694314928440928,214.01544331315964
phi4-mini,aqua,complex,all,0.7650406809151173,-0.0364900187156442,-0.10989231682641334,0.0387822780921212,210.7409349578845
phi4-mini,aqua,complex,all,0.7734960281848908,-0.03606994156669341,-0.10985176661649258,0.03969782611817845,206.90078332282175
phi4-mini,aqua,complex,all,0.7819513754546643,-0.03577856176718732,-0.11137919037278123,0.041728977128010714,202.34983563714968
phi4-mini,aqua,complex,all,0.7904067227244378,-0.03566440495596263,-0.11353525511350336,0.04206103464533199,196.9672112697895
phi4-mini,aqua,complex,all,0.7988620699942113,-0.03577461264447272,-0.11642540764693862,0.044277656652270084,190.67171628659668
phi4-mini,aqua,complex,all,0.8073174172639848,-0.03615186454044904,-0.11893376711256981,0.04346140688736973,183.43701153654342
phi4-mini,aqua,complex,all,0.8157727645337582,-0.03683045663361332,-0.12256537563467321,0.0440889335958746,175.3027860986048
phi4-mini,aqua,complex,all,0.8242281118035317,-0.03783172885341601,-0.1255824597800379,0.0435880021198185,166.37806178086873
phi4-mini,aqua,complex,all,0.8326834590733052,-0.03915928143243892,-0.12894182918735156,0.04349761665615634,156.83412184793013
phi4-mini,aqua,complex,all,0.8411388063430787,-0.0407946968238912,-0.13264608306008696,0.04080819876334141,146.8872866602087
phi4-mini,aqua,complex,all,0.8495941536128522,-0.04269471924684506,-0.1350156169543785,0.040357810874255995,136.7748655506552
phi4-mini,aqua,complex,all,0.8580495008826257,-0.04479092390422282,-0.13933135307936612,0.04247383809792348,126.72967944308374
